DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/gs_data_feedback/dl/enable,NUll,,bool,,,TRUE,,DL-感知,可通行边缘-跌落区检测功能,,/dirty_config/other/fallarea_edge,可通行边缘-跌落区检测功能,1:打开；2:关闭,int,1,2,1
DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/gs_data_feedback/perc_anti_drop/enable,NUll,,bool,,,TRUE,,DL-感知,可通行边缘-扶梯金属边检测功能,,/dirty_config/other/escalator_edge,可通行边缘-扶梯金属边检测功能,1:打开；2:关闭,int,1,2,1
DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/gs_data_feedback/perc_ir_sticker/enable,NUll,,bool,,,TRUE,,DL-感知,模型开关,,/strategy/dl_infer/open_freespace_endpoint,可通行区域模型,,bool,,,TRUE
DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/gs_data_feedback/slam_data/enable,NUll,,bool,,,TRUE,,DL-感知,模型开关,,/strategy/dl_infer/open_ground_objects_seg,地面物体模型,,bool,,,TRUE
DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/hodgepodge/event_tracking/enable,NUll,,bool,,,TRUE,,DL-感知,模型开关,,/strategy/dl_infer/open_xyf_detect,xfy模型,,bool,,,TRUE
DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/hodgepodge/event_tracking/enable_general_objects,NUll,,bool,,,TRUE,,DL-感知,倾斜检测（IMU）,,/strategy/camera_subscribe_imu,NUll,,bool,,,TRUE
DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/hodgepodge/event_tracking/enable_warning_trigger,NUll,,bool,,,TRUE,,DL-感知,深度学习数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/dl_infer/data_feedback/enable,NUll,,bool,,,TRUE
DL-感知,物体识别,,/strategy/stair_detect/is_enable,NUll,,bool,,,TRUE,,DL-感知,深度学习数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/dl_infer/data_feedback/enable_freespace_endpoint,NUll,,bool,,,TRUE
DL-感知,物体识别-墙线,,/strategy/small_obj_detect/launch_line_segment,贴边（墙线识别),是否打开墙线提取，75不需要该功能,bool,,,TRUE,,DL-感知,深度学习数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/dl_infer/data_feedback/enable_ground_objects_seg,NUll,,bool,,,FALSE
DL-感知,物体识别-细杆,,/strategy/small_obj_detect/launch_lidar_small_object_detector,细杆识别功能开关,,bool,,,TRUE,,DL-感知,深度学习数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/dl_infer/data_feedback/enable_xyf_detect,NUll,,bool,,,TRUE
DL-感知,物体识别-一米栏,,/strategy/yml_detect/init,一米栏检测功能开关,在没有一米栏的场景可以关闭,bool,,,TRUE,,DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/gs_data_feedback/dl_hodgepodge/enable,NUll,,bool,,,TRUE
NUll,,,/device/mcu/cancel_ttl_485,NUll,,bool,,,TRUE,,DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/gs_data_feedback/dl/enable,NUll,,bool,,,TRUE
NUll,,,/device/network/ping_hosts,NUll,,string,,,"""8.8.8.8,114.114.114.114""",,DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/gs_data_feedback/perc_anti_drop/enable,NUll,,bool,,,TRUE
NUll,,,/device/network/wifi_search_ap_list_slam_http_interval,NUll,,int,,,20,,DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/gs_data_feedback/perc_ir_sticker/enable,NUll,,bool,,,TRUE
NUll,,,/device/network/wifi_search_ap_list_slam_interval,NUll,,int,1,1000,20,,DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/gs_data_feedback/slam_data/enable,NUll,,bool,,,TRUE
NUll,,,/device/network/wifi_search_ap_list_slam_interval,NUll,,int,,,20,,DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/hodgepodge/event_tracking/enable,NUll,,bool,,,TRUE
NUll,,,/device/scrubber/delay_lift_squeegee_without_water,NUll,,bool,,,FALSE,,DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/hodgepodge/event_tracking/enable_general_objects,NUll,,bool,,,TRUE
NUll,,,/device/scrubber/dust_detect_sensor_error_voltage_threshold,NUll,,int,,,5,,DL-感知,数据回流,功能说明：https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5,/strategy/hodgepodge/event_tracking/enable_warning_trigger,NUll,,bool,,,TRUE
NUll,,,/device/scrubber/dust_full_distance,NUll,,int,,,40,,DL-感知,物体识别,,/strategy/stair_detect/is_enable,NUll,,bool,,,TRUE
NUll,,,/device/scrubber/enable_auto_replace_brush,NUll,,bool,,,TRUE,,DL-感知,物体识别-墙线,,/strategy/small_obj_detect/launch_line_segment,贴边（墙线识别),是否打开墙线提取，75不需要该功能,bool,,,TRUE
NUll,,,/device/scrubber/motor_work_min_speed,触发设备电机工作的最小速度,,double,0,100,0.01,,DL-感知,物体识别-细杆,,/strategy/small_obj_detect/launch_lidar_small_object_detector,细杆识别功能开关,,bool,,,TRUE
NUll,,,/device/scrubber/right_side_brush_reverse,NUll,,bool,,,TRUE,,DL-感知,物体识别-一米栏,,/strategy/yml_detect/init,一米栏检测功能开关,在没有一米栏的场景可以关闭,bool,,,TRUE
NUll,,,/feature/software/aio_active_clean_switch_enable,主动清洁功能开关,主动清洁是一个相对任务的配置项，表示我在普通作业时会不会主动避让合主动清扫看到的脏污和垃圾,bool,,,FALSE,,NUll,,,/device/mcu/cancel_ttl_485,NUll,,bool,,,TRUE
NUll,,,/feature/software/enable_strongwash_workmode,NUll,,bool,,,FALSE,,NUll,,,/device/network/ping_hosts,NUll,,string,,,"""8.8.8.8,114.114.114.114"""
NUll,,,/feature/software/enabled_battery_cell_undervoltage,NUll,,bool,,,TRUE,,NUll,,,/device/network/wifi_search_ap_list_slam_http_interval,NUll,,int,,,20
NUll,,,/sensor/lidar/lidar2d_max_dist,NUll,,int,,,25,,NUll,,,/device/network/wifi_search_ap_list_slam_interval,NUll,,int,1,1000,20
NUll,,,/strategy/chassis/imu/overturn_pitch_alarm_threshold,NUll,,double,,,45,,NUll,,,/device/network/wifi_search_ap_list_slam_interval,NUll,,int,,,20
NUll,,,/strategy/chassis/imu/overturn_roll_alarm_threshold,NUll,,double,,,45,,NUll,,,/device/scrubber/delay_lift_squeegee_without_water,NUll,,bool,,,FALSE
NUll,,,/strategy/chassis/quick_switch_manual_mode_timeout,NUll,,double,1,10,2,,NUll,,,/device/scrubber/dust_detect_sensor_error_voltage_threshold,NUll,,int,,,5
NUll,,,/strategy/chassis/speed_v/remote_level,未使用,,int,0,255,100,,NUll,,,/device/scrubber/dust_full_distance,NUll,,int,,,40
NUll,,,/strategy/chassis/sum_angular_diff,高速速度差值累计的阈值（角度）,0,double,,,7,,NUll,,,/device/scrubber/enable_auto_replace_brush,NUll,,bool,,,TRUE
NUll,,,/strategy/chassis/sum_vel_diff,高速速度差值累计的阈值（速度）,0,double,,,3.6,,NUll,,,/device/scrubber/motor_work_min_speed,触发设备电机工作的最小速度,,double,0,100,0.01
NUll,,,/strategy/chassis/wheel_motor_monitor/enable_zero_drift_detection,NUll,,bool,,,FALSE,,NUll,,,/device/scrubber/right_side_brush_reverse,NUll,,bool,,,TRUE
NUll,,,/strategy/checker/detail_update_interval,NUll,,int,60,1440,1440,,NUll,,,/feature/software/aio_active_clean_switch_enable,主动清洁功能开关,主动清洁是一个相对任务的配置项，表示我在普通作业时会不会主动避让合主动清扫看到的脏污和垃圾,bool,,,FALSE
NUll,,,/strategy/checker/update_complete,NUll,,bool,,,TRUE,,NUll,,,/feature/software/enable_strongwash_workmode,NUll,,bool,,,FALSE
NUll,,,/strategy/checker/update_enable,NUll,,bool,,,TRUE,,NUll,,,/feature/software/enabled_battery_cell_undervoltage,NUll,,bool,,,TRUE
NUll,,,/strategy/checker/update_startup_delay,NUll,,int,3,10,10,,NUll,,,/sensor/lidar/lidar2d_max_dist,NUll,,int,,,25
NUll,,,/strategy/console/default_active_clean_switch_val,NUll,,bool,,,FALSE,,NUll,,,/strategy/chassis/imu/overturn_pitch_alarm_threshold,NUll,,double,,,45
NUll,,,/strategy/console/enable_device_limits,任务前设备在位检测功能开关,,bool,,,FALSE,,NUll,,,/strategy/chassis/imu/overturn_roll_alarm_threshold,NUll,,double,,,45
NUll,,,/strategy/console/enable_draw_inaccessible_area,NUll,,bool,,,TRUE,,NUll,,,/strategy/chassis/quick_switch_manual_mode_timeout,NUll,,double,1,10,2
NUll,,,/strategy/console/gohome1_idle_cd,NUll,,int,1,99999,10,,NUll,,,/strategy/chassis/speed_v/remote_level,未使用,,int,0,255,100
NUll,,,/strategy/console/gohome1_idle_cd_before,NUll,,int,0,99999,1490,,NUll,,,/strategy/chassis/sum_angular_diff,高速速度差值累计的阈值（角度）,0,double,,,7
NUll,,,/strategy/console/gohome1_stop_temp_task_cd,NUll,,int,1,99999,28800,,NUll,,,/strategy/chassis/sum_vel_diff,高速速度差值累计的阈值（速度）,0,double,,,3.6
NUll,,,/strategy/console/gohome1_stop_temp_task_cd_before,NUll,,int,0,99999,0,,NUll,,,/strategy/chassis/wheel_motor_monitor/enable_zero_drift_detection,NUll,,bool,,,FALSE
NUll,,,/strategy/console/gohome1_task_finish_cd,NUll,,int,1,99999,10,,NUll,,,/strategy/checker/detail_update_interval,NUll,,int,60,1440,1440
NUll,,,/strategy/console/gohome1_task_finish_cd_before,NUll,,int,0,99999,10790,,NUll,,,/strategy/checker/update_complete,NUll,,bool,,,TRUE
NUll,,,/strategy/console/land_mark_check,NUll,,bool,,,FALSE,,NUll,,,/strategy/checker/update_enable,NUll,,bool,,,TRUE
NUll,,,/strategy/console/maintain_mode/leave_duration,NUll,,int,0,86400,1800,,NUll,,,/strategy/checker/update_startup_delay,NUll,,int,3,10,10
NUll,,,/strategy/console/maintain_mode/notify_leave_duration,NUll,,int,0,3600,300,,NUll,,,/strategy/console/default_active_clean_switch_val,NUll,,bool,,,FALSE
NUll,,,/strategy/console/privacy_switcher,NUll,,bool,,,FALSE,,NUll,,,/strategy/console/enable_device_limits,任务前设备在位检测功能开关,,bool,,,FALSE
NUll,,,/strategy/console/sewage_wait_time,污水等待时间,,int,0,3600,10,,NUll,,,/strategy/console/enable_draw_inaccessible_area,NUll,,bool,,,TRUE
NUll,,,/strategy/console/similar_point_detect,不用了,,bool,,,TRUE,,NUll,,,/strategy/console/gohome1_idle_cd,NUll,,int,1,99999,10
NUll,,,/strategy/console/slam_floor_recognition_time,NUll,,double,,,8,,NUll,,,/strategy/console/gohome1_idle_cd_before,NUll,,int,0,99999,1490
NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_detergent_wait_time,等待时间,,int,,,180,,NUll,,,/strategy/console/gohome1_stop_temp_task_cd,NUll,,int,1,99999,28800
NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_foam_num,吸沫次数,,int,,,0,,NUll,,,/strategy/console/gohome1_stop_temp_task_cd_before,NUll,,int,0,99999,0
NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_scrub_num,擦地次数,,int,,,1,,NUll,,,/strategy/console/gohome1_task_finish_cd,NUll,,int,1,99999,10
NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_speed_level,速度,,int,,,1,,NUll,,,/strategy/console/gohome1_task_finish_cd_before,NUll,,int,0,99999,10790
NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_spray,喷药次数,,int,,,1,,NUll,,,/strategy/console/land_mark_check,NUll,,bool,,,FALSE
NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_wash_num,清洗次数,,int,,,1,,NUll,,,/strategy/console/maintain_mode/leave_duration,NUll,,int,0,86400,1800
NUll,,,/strategy/console/supported_task_version,NUll,,int,0,3,1,,NUll,,,/strategy/console/maintain_mode/notify_leave_duration,NUll,,int,0,3600,300
NUll,,,/strategy/console/user_volume,NUll,,int,0,100,19,,NUll,,,/strategy/console/privacy_switcher,NUll,,bool,,,FALSE
NUll,,,/strategy/console/warning_gosupply_on,NUll,,bool,,,TRUE,,NUll,,,/strategy/console/sewage_wait_time,污水等待时间,,int,0,3600,10
NUll,,,/strategy/depth_camera_occlusion_detect_enable,NUll,,bool,,,FALSE,,NUll,,,/strategy/console/similar_point_detect,不用了,,bool,,,TRUE
NUll,传感器-摄像头,,/strategy/depth_camera_occlusion_triggered_time_thresh,在发出一次20832/20833告警后，需要至少X分钟后才会发出下一次告警,,int,,,60,,NUll,,,/strategy/console/slam_floor_recognition_time,NUll,,double,,,8
NUll,,,/strategy/depth_estimate_fusion_ghost_enable,模型开关 影子模式开关,,bool,,,TRUE,,NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_detergent_wait_time,等待时间,,int,,,180
NUll,,,/strategy/dl_infer/data_feedback/enable_vpr,NUll,,bool,,,FALSE,,NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_foam_num,吸沫次数,,int,,,0
NUll,,,/strategy/dl_infer/open_depth_estimation,模型开关,,bool,,,TRUE,,NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_scrub_num,擦地次数,,int,,,1
NUll,,,/strategy/dl_infer/open_keypoint,NUll,,bool,,,,,NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_speed_level,速度,,int,,,1
NUll,,,/strategy/dl_infer/open_vpr,NUll,,bool,,,TRUE,,NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_spray,喷药次数,,int,,,1
NUll,,,/strategy/elevator_base/ordering_min_dis,NUll,,double,,,1.5,,NUll,设备控制-清洁剂泵,重度除油,/strategy/console/strong_wash_args_wash_num,清洗次数,,int,,,1
NUll,,,/strategy/fov_realtime_auto_cover/draining_time,NUll,,double,,,120,,NUll,,,/strategy/console/supported_task_version,NUll,,int,0,3,1
NUll,,,/strategy/fov_realtime_auto_cover/enable_abandon_area_sewage,NUll,,bool,,,FALSE,,NUll,,,/strategy/console/user_volume,NUll,,int,0,100,19
NUll,,,/strategy/fov_realtime_auto_cover/enable_full_safe_check,NUll,,bool,,,TRUE,,NUll,,,/strategy/console/warning_gosupply_on,NUll,,bool,,,TRUE
NUll,DL-感知,深度学习数据回流,/strategy/gs_data_feedback/camera_cover_detect/enable,NUll,,bool,,,TRUE,,NUll,,,/strategy/depth_camera_occlusion_detect_enable,NUll,,bool,,,FALSE
NUll,DL-感知,深度学习数据回流,/strategy/gs_data_feedback/camera_interference_detect/enable,NUll,,bool,,,TRUE,,NUll,传感器-摄像头,,/strategy/depth_camera_occlusion_triggered_time_thresh,在发出一次20832/20833告警后，需要至少X分钟后才会发出下一次告警,,int,,,60
NUll,DL-感知,深度学习数据回流,/strategy/gs_data_feedback/dl_depth_fusion/enable,NUll,,bool,,,TRUE,,NUll,,,/strategy/depth_estimate_fusion_ghost_enable,模型开关 影子模式开关,,bool,,,TRUE
NUll,,,/strategy/gs_work_station/delay_recovery_clean_water_empty_warn_sec,NUll,,int,1,99,10,,NUll,,,/strategy/dl_infer/data_feedback/enable_vpr,NUll,,bool,,,FALSE
NUll,,,/strategy/localization/P85,NUll,,double,0,-200,-100,,NUll,,,/strategy/dl_infer/open_depth_estimation,模型开关,,bool,,,TRUE
NUll,,,/strategy/localization/P86,NUll,,int,0,10,3,,NUll,,,/strategy/dl_infer/open_keypoint,NUll,,bool,,,
NUll,,,/strategy/localization/P96,NUll,,double,0,1,0.75,,NUll,,,/strategy/dl_infer/open_vpr,NUll,,bool,,,TRUE
NUll,,,/strategy/move_base/min_turn_radius,NUll,,double,0.15,0.5,0.15,,NUll,,,/strategy/elevator_base/ordering_min_dis,NUll,,double,,,1.5
NUll,,,/strategy/orbbec3/anti_drop_image_boundary_deficiency_detect,NUll,,bool,,,,,NUll,,,/strategy/fov_realtime_auto_cover/draining_time,NUll,,double,,,120
NUll,,,/strategy/pnc/realtime_autocover/main_angle_belief_ratio,NUll,,double,0,1,0.4,,NUll,,,/strategy/fov_realtime_auto_cover/enable_abandon_area_sewage,NUll,,bool,,,FALSE
NUll,,,/strategy/pnc/realtime_autocover/main_angle_samples_ratio,NUll,,double,0,1,0.3,,NUll,,,/strategy/fov_realtime_auto_cover/enable_full_safe_check,NUll,,bool,,,TRUE
NUll,,,/strategy/pnc/realtime_autocover/never_give_up_time,NUll,,double,,,7200,,NUll,DL-感知,深度学习数据回流,/strategy/gs_data_feedback/camera_cover_detect/enable,NUll,,bool,,,TRUE
NUll,,,/strategy/pnc/realtime_autocover/use_arcuate_autocover,NUll,,bool,,,TRUE,,NUll,DL-感知,深度学习数据回流,/strategy/gs_data_feedback/camera_interference_detect/enable,NUll,,bool,,,TRUE
NUll,,,/strategy/pnc/realtime_autocover/use_never_give_up,NUll,,bool,,,FALSE,,NUll,DL-感知,深度学习数据回流,/strategy/gs_data_feedback/dl_depth_fusion/enable,NUll,,bool,,,TRUE
NUll,,,/strategy/project_node/endpoint_thresh,NUll,,double,0,10,2.5,,NUll,,,/strategy/gs_work_station/delay_recovery_clean_water_empty_warn_sec,NUll,,int,1,99,10
NUll,,,/strategy/project_node/gate_area_ignore_flag,NUll,,bool,,,FALSE,,NUll,,,/strategy/localization/P85,NUll,,double,0,-200,-100
NUll,,,/strategy/project_node/gate_area_thresh,NUll,,double,0,10,5.5,,NUll,,,/strategy/localization/P86,NUll,,int,0,10,3
NUll,,,/strategy/rcc/daily_clean_tick_seconds,NUll,,int,,,7200,,NUll,,,/strategy/localization/P96,NUll,,double,0,1,0.75
NUll,,,/strategy/realtime_auto_cover/min_left_len,NUll,,double,,,,,NUll,,,/strategy/move_base/min_turn_radius,NUll,,double,0.15,0.5,0.15
NUll,,,/strategy/scan_filters/large_area_cover_enable,NUll,,bool,,,FALSE,,NUll,,,/strategy/orbbec3/anti_drop_image_boundary_deficiency_detect,NUll,,bool,,,
NUll,,,/strategy/scan_filters/large_area_cover_triggered_time_thresh,NUll,,double,0,3600,60,,NUll,,,/strategy/pnc/realtime_autocover/main_angle_belief_ratio,NUll,,double,0,1,0.4
NUll,,,/wireless_localization/wireless_search/enable,NUll,,bool,,,TRUE,,NUll,,,/strategy/pnc/realtime_autocover/main_angle_samples_ratio,NUll,,double,0,1,0.3
PNC运动控制,PNC其它,"https://gaussian.yuque.com/pnc/yu7uqr/zcgg5g?singleDoc# 《导航参数配置说明》
https://gaussian.yuque.com/pnc/yu7uqr/wmu4i2?singleDoc# 《导航参数配置说明V2》",/strategy/follow_base/force_perform_action,程序没调用；导航开始（未到 路径起点）就清扫,,bool,,,FALSE,,NUll,,,/strategy/pnc/realtime_autocover/never_give_up_time,NUll,,double,,,7200
PNC运动控制,PNC其它,,/strategy/follow_base/front_safe_check_dis,程序没调用；路径前方安全检查距离,,double,,,1,,NUll,,,/strategy/pnc/realtime_autocover/use_arcuate_autocover,NUll,,bool,,,TRUE
PNC运动控制,PNC其它,,/strategy/follow_base/perform_action,程序没调用；执行路径上的动作,move_base_controller旧参数，实际没有在使用了,bool,,,FALSE,,NUll,,,/strategy/pnc/realtime_autocover/use_never_give_up,NUll,,bool,,,FALSE
PNC运动控制,PNC其它,,/strategy/follow_base/stop_water_distance,程序没调用；固定停水距离,,double,,,20,,NUll,,,/strategy/project_node/endpoint_thresh,NUll,,double,0,10,2.5
PNC运动控制,PNC其它,,/strategy/goal_base/avoid_obstacle_stop_duration,程序没调用；避障等待时间（导航）,避障过程中规划时间超过该时间即认为规划失败,double,,,2,,NUll,,,/strategy/project_node/gate_area_ignore_flag,NUll,,bool,,,FALSE
PNC运动控制,PNC其它,,/strategy/goal_base/avoid_obstacle_stop_duration,程序没调用；避障等待时间（导航）,避障过程中规划时间超过该时间即认为规划失败,double,,,2,,NUll,,,/strategy/project_node/gate_area_thresh,NUll,,double,0,10,5.5
PNC运动控制,PNC其它,,/strategy/goal_base/using_force_recovery,程序没调用；,在导航模式下检测到footprint不安全时，可以配置强制旋转,bool,,,FALSE,,NUll,,,/strategy/rcc/daily_clean_tick_seconds,NUll,,int,,,7200
PNC运动控制,PNC其它,,/strategy/goal_base/using_force_recovery,程序没调用；,在导航模式下检测到footprint不安全时，可以配置强制旋转,bool,,,FALSE,,NUll,,,/strategy/realtime_auto_cover/min_left_len,NUll,,double,,,
PNC运动控制,PNC其它,,/strategy/move_base/max_abnormal_time,程序没调用,,double,,,,,NUll,,,/strategy/scan_filters/large_area_cover_enable,NUll,,bool,,,FALSE
PNC运动控制,PNC其它,,/strategy/pnc/gate_control/enable_efficiency_gate,识别阳角,,bool,,,FALSE,,NUll,,,/strategy/scan_filters/large_area_cover_triggered_time_thresh,NUll,,double,0,3600,60
PNC运动控制,PNC其它,,/strategy/pnc/param_convert_version,"默认参数""no_version""
执行完参数替换后为""aio_1_2""
避免多次转换",,string,,,"""aio_1_2""",,NUll,,,/wireless_localization/wireless_search/enable,NUll,,bool,,,TRUE
PNC运动控制,,,/strategy/chassis/enable_speed_filter,下发速度平滑,,bool,,,FALSE,,PNC运动控制,PNC其它,"https://gaussian.yuque.com/pnc/yu7uqr/zcgg5g?singleDoc# 《导航参数配置说明》
https://gaussian.yuque.com/pnc/yu7uqr/wmu4i2?singleDoc# 《导航参数配置说明V2》",/strategy/follow_base/force_perform_action,程序没调用；导航开始（未到 路径起点）就清扫,,bool,,,FALSE
PNC运动控制,,,/strategy/chassis/low_angular_vel,机器人低速检测（角度）,用于区分机器人高低速模式（角度）,double,,,0.1,,PNC运动控制,PNC其它,,/strategy/follow_base/front_safe_check_dis,程序没调用；路径前方安全检查距离,,double,,,1
PNC运动控制,,,/strategy/chassis/low_sum_angular_diff,低速速度差值累计的阈值（角度）,,double,,,4.2,,PNC运动控制,PNC其它,,/strategy/follow_base/perform_action,程序没调用；执行路径上的动作,move_base_controller旧参数，实际没有在使用了,bool,,,FALSE
